287196803,1
287196804,1
287196806,1
289547977,1
155203942,2
294407228,1
298213043,1
303389495,1
304735882,1
304735895,1
304735897,1
304735902,1
304735904,1
304735913,1
304735920,1
304736301,2
298213040,1
302248291,1
305510240,1
354703935,1
307285519,1
307285522,1
308677053,1
308677055,1
308677056,1
308677058,1
308677059,1
308677061,1
308677064,1
308677066,1
308677069,1
308677070,1
308677074,1
308677085,1
308677092,1
308677794,1
308677795,1
308677796,1
308677797,1
308677798,1
308677799,1
308677800,1
308677801,1
308677073,1
354703936,1
309101052,1
309915173,1
309915174,1
309915182,1
310729100,1
310729101,1
310729102,1
311477424,1
311845214,1
311848421,1
314062343,1
314062348,1
315086288,1
316156035,1
318650615,1
325965660,1
325971598,1
325971599,1
327250533,1
332905008,1
332905730,1
332905731,1
335357345,1
335357348,1
335357352,1
335357344,1
335838949,1
335838950,1
338312804,2
354706896,1
354706899,1
354708514,1
340782797,1
340782783,1
340782785,1
340782786,1
340782788,1
340782789,1
340782790,1
340782791,1
340782792,1
340782793,1
340782794,1
340782795,1
340782799,1
340782800,1
340782801,1
340782803,1
340782804,1
340782805,1
340782806,1
340782808,1
340782812,1
340782816,1
352689064,1
340782829,1
342026224,1
342026225,1
342026226,1
342198252,1
342198266,1
352689066,1
348886763,1
352689029,1
352689031,1
352689039,1
352689041,1
352689043,1
352689045,1
352689046,1
352689048,1
352689061,1
352689067,1
352689069,1
353812627,1
353055622,1
354706903,1
353812623,1
353812624,1
353812625,1
353812626,1
354706904,1
353812628,1
353812629,1
353812634,1
353812637,1
353812638,1
353812639,1
353812640,1
353812641,1
353812642,1
353812643,1
353812644,1
353812645,1
353812646,1
354703934,1
354703072,1
354703073,1
354704380,1
354704381,1
354704382,1
354704383,1
354704390,1
354704393,1
354704395,1
354704398,1
354704400,1
354704402,1
354704404,1
354704406,1
354704409,1
354704581,1
354704582,1
354704583,1
354704622,1
354704623,1
354705351,1
354705352,1
354705353,1
354705371,1
354705372,1
354706741,1
354706742,1
354706743,1
354706855,1
354706885,1
354706886,1
354706905,1
354707546,1
354707549,1
354707550,1
354707552,1
354707587,1
354707588,1
354707590,1
354707591,1
354707592,1
354707605,1
354707606,1
354707613,1
354707679,1
354707680,1
354707693,1
354707694,1
354707878,1
354707879,1
354707880,1
354707928,1
354708000,1
354708001,1
354708002,1
354708003,1
354708031,1
354708032,1
354708033,1
354708035,1
354708037,1
354708465,1
354708513,1
354708539,1
354708540,1
354708541,1
354708542,1
354708543,1
354708544,1
354708545,1
354708546,1
354708547,1
354708551,1
354708579,1
355422444,1
355533153,1
355533163,1
355533172,1
355533177,1
355533194,1
355533199,1
355533209,1
355533223,1
355533234,1
355533237,1
355533242,1
355533264,1
355533273,1
355533277,1
355533280,1
355555760,1
355555761,1
355555763,1
355555765,1
355555769,1
355555770,1
355555772,1
355555774,1
355555775,1
355555777,1
355555779,1
355555781,1
361220569,1
361220727,1
458137668,1
362588099,1
362588113,1
364951953,1
364951952,1
364974163,1
364951950,1
364951951,1
364956876,1
364974162,1
365051625,1
365051626,1
365051627,1
365051628,1
365051629,1
365054452,1
366923871,1
366923873,1
366923874,1
366923880,1
366923881,1
366923883,1
368183304,1
369126641,1
372753851,1
495559183,2
376340640,1
384766603,1
382142129,1
382413747,1
25304033,2
386357435,1
386357436,1
386357437,1
388108559,1
388108562,1
388108564,1
389193118,1
391344700,1
391344702,1
391344709,1
391344711,1
391678895,1
391678897,1
391678902,1
391678903,1
391678905,1
391678908,1
391678909,1
391678911,1
391678912,1
456209060,1
393989469,1
405981569,1
456209061,1
456209062,1
456209063,1
456209064,1
456209065,1
426174884,1
426174885,1
426975263,1
458130653,1
430081935,1
24979867,1
458137669,1
25297199,1
27445959,2
25304039,3
103516962,3
104865112,1
211549586,1
26112060,2
131478149,3
217453634,3
248153161,1
25297205,2
327250534,1
26845814,2
27936366,1
31789303,1
32913457,1
31146032,2
79366524,2
447849113,1
131318682,1
139806733,1
171811997,1
231972192,1
262869390,2
430081937,2
482058963,2
131478151,3
171811996,1
178569601,2
245381370,2
401566364,2
430081934,1
464735172,1
24970872,1
25297198,1
26709319,2
27639762,2
160173538,1
165293818,3
171691945,1
204027962,1
32878834,1
272318579,2
355533189,1
355533228,1
447840735,1
30444207,1
32986372,1
52879111,2
52881693,1
32878838,1
131478150,3
447840748,1
447860475,1
469230464,2
179552504,2
211475793,1
211549582,2
245066911,1
248143344,1
315086283,2
283039935,3
375513415,2
25297202,1
25297238,1
27492921,2
27640301,3
37637064,1
35982120,1
107474114,2
133431652,2
32878887,1
32878888,1
180397590,2
176849186,3
186806269,2
211549591,2
224377942,2
243819544,3
298213039,1
357253615,1
335713208,2
469224881,2
14193862,1
25297201,1
25297204,2
26768475,1
32878890,1
27638570,3
30068985,2
32279226,2
50894482,1
53383095,3
109110943,2
130456562,1
381995241,2
155203946,2
178569605,2
186806270,2
308677050,1
315086284,2
362593651,1
