3666783,6
4058110,5
4059056,4
4059057,6
4059058,6
4059060,6
4084004,6
4084006,6
4084008,5
4084010,6
4084802,5
4084803,5
4084860,4
4084860,4
4084881,1
4084881,1
4084940,4
4084940,4
4084941,5
4084954,2
4084954,2
4276049,4
4276059,3
4280109,5
4280141,5
4280142,2
4280143,2
4280143,2
4280144,1
4280144,1
4280147,3
4280149,3
4280149,3
4280150,2
4280150,2
4280151,4
4280154,4
4280154,4
4280155,3
4280155,3
4280156,1
4280156,1
4292564,5
4379782,2
4379788,4
4379788,4
4410460,4
4416252,4
4416253,4
4420728,1
4420813,1
4420813,1
4426078,1
4426078,1
4426079,1
4426079,1
4426080,1
4426080,1
4426082,1
4426082,1
4426083,1
4426083,1
4426808,2
4426808,2
4426812,2
4426812,2
4426814,5
4426814,5
4426815,1
4426815,1
4426817,1
4426817,1
4428122,1
4428122,1
4428616,4
4428618,1
4428618,1
4428694,1
4428694,1
4432339,2
4432339,2
4432340,1
4432340,1
4432429,1
4432429,1
4432430,1
4432430,1
4432432,1
4432432,1
4432433,1
4432433,1
4432437,1
4432437,1
4432438,2
4432438,2
4446359,5
4446359,5
4446361,1
4446361,1
4452278,5
4452326,5
4537174,5
4643062,6
5006198,3
5030158,4
5030158,4
5030159,1
5030159,1
5047850,4
5047850,4
5047878,4
5047878,4
5073722,1
5073722,1
5073723,1
5073723,1
5073724,1
5073724,1
5073725,2
5073725,2
5073801,1
5073801,1
5073803,2
5073803,2
5073978,6
5073983,6
5074021,1
5074021,1
5074022,1
5074022,1
5074424,6
5074426,5
5074427,6
5074428,4
5074429,2
5074722,1
5074722,1
5074729,2
5074729,2
5076279,1
5076279,1
5097854,4
5123672,1
5123672,1
5123673,2
5123673,2
5123677,1
5123677,1
5132734,1
5132734,1
5132734,1
5132734,1
5132809,1
5132809,1
5132818,1
5132818,1
5132819,1
5132819,1
5132820,1
5132820,1
5132863,4
5132863,4
5132896,2
5132896,2
5132901,2
5132901,2
5132906,1
5146267,2
5146267,2
5147498,2
5147586,2
5147586,2
5147645,1
5147645,1
5209247,4
5209247,4
5209248,3
5209251,4
5209251,4
7980389,2
7980389,2
7980402,1
7980402,1
7980423,5
7980423,5
7980439,5
7980439,5
7980458,1
7980458,1
8049660,4
8049662,4
8049662,4
8049665,2
8049665,2
8049666,1
8049666,1
8049667,3
8049667,3
8049668,4
8049669,2
8049669,2
8049670,2
8049670,2
8049671,1
8049671,1
8049673,2
8049673,2
8049675,2
8049675,2
8049676,2
8049676,2
8604114,4
8604376,4
8604376,4
8604379,5
8604381,2
8604381,2
8604382,1
8604382,1
8604383,2
8604383,2
8604384,1
8604384,1
8604385,1
8604385,1
8604386,1
8604386,1
8604387,1
8604387,1
8604405,5
8604405,5
8806419,1
8806419,1
9349925,4
9349925,4
9349926,3
9349926,3
9349928,4
9349928,4
9349931,3
9349931,3
9349932,2
9349933,1
9349933,1
9722968,2
9722968,2
10105166,4
10368453,1
10368453,1
10368454,1
10368454,1
10368455,1
10368455,1
10368456,1
10368456,1
10411857,2
10411857,2
10413243,1
10413243,1
10413246,2
10413246,2
10413251,2
10413251,2
10413252,1
10413252,1
10413254,1
10413254,1
10413255,2
10413256,1
10413256,1
10413257,1
10413257,1
10413258,2
10413258,2
10413373,1
10413373,1
10413374,1
10413374,1
10413375,2
10413375,2
10413461,2
10413461,2
10413843,1
10413843,1
10413844,2
10413844,2
10413846,1
10413846,1
10413847,1
10413848,1
10413848,1
10413892,2
10413892,2
11942798,3
11942887,3
11942887,3
14192538,1
14192538,1
14192541,1
14192931,1
14192935,1
14193661,3
14193661,3
14193663,4
14193663,4
14193663,4
14193663,4
14193664,4
14193664,4
14193666,1
14193862,1
14194533,4
14194533,4
14194534,4
14194535,2
14194535,2
14195513,4
14195513,4
14195516,1
14196624,1
14197071,1
14197074,1
14197789,2
14197789,2
14197792,2
14197792,2
14199093,1
14199096,1
14199097,1
14199099,1
14199100,4
14199102,1
14199102,1
14199104,1
14324005,1
14326338,1
14326509,1
14326510,1
14326967,4
14326967,4
14326968,1
14326969,1
14326970,1
14326971,1
14326971,1
14327295,1
14327297,2
14327298,1
14327299,2
14327300,2
14327301,1
14327303,1
14327305,1
14327306,1
14327306,1
14327307,1
14327307,1
14327307,1
14327307,1
14327309,1
14327309,1
14327309,1
14327309,1
14327599,1
14328370,1
14328370,1
14328370,1
14328372,1
14328372,1
14328373,1
14328486,1
14328487,1
14328488,1
14328489,1
14328811,1
14328812,4
14328812,4
14328813,2
14328813,2
14328814,1
14328815,1
14328816,1
14328817,1
14328991,2
14328993,1
14328995,3
14328995,3
14328996,3
14328996,3
14328997,2
14329101,3
14329101,3
14329103,1
14329104,1
14329192,2
14329192,2
14329192,2
14329192,2
14329193,1
14329194,2
14329194,2
14329195,1
14488242,6
14488244,6
14488245,6
15974483,3
15974483,3
15974487,2
15974491,3
17505478,1
17505478,1
17505485,2
17505485,2
18829251,1
19165220,6
19165234,6
19165237,6
22949378,4
22949378,4
22949379,1
