27329329,87
11410125,76
24567828,89
24918640,83
24918641,83
24959218,48
24959219,73
24959220,81
24959229,86
25048432,88
25048443,87
25048467,88
25099690,89
25099693,91
25099695,87
25576111,51
25587195,83
25762351,91
25762354,89
25762360,90
25763042,91
25763043,89
25763044,91
25763045,91
25774334,83
25916209,78
25916210,45
25916222,27
25997028,55
25997029,87
25997033,50
25997037,78
26296332,89
26399971,89
26664143,88
27637808,82
27643823,81
27643824,83
28286145,89
31098865,88
33485852,90
35898989,90
39690208,88
46627282,90
46627283,90
60194996,89
60194997,87
60194998,89
61908121,80
68455574,85
68455576,88
68455592,84
68455594,84
95222770,90
95222778,88
95222782,89
123531485,83
125696203,90
125696208,90
125696210,89
125696211,90
125696212,89
125696213,90
125696214,88
125696216,82
125696217,89
125696218,90
125696221,90
125696223,90
125696225,89
125696229,88
126237137,87
126237140,88
126237146,88
126237153,91
126237159,90
126237160,91
126244902,89
131746844,81
144503693,88
147634328,89
147634329,83
147634334,89
150363618,86
150363639,88
163078277,90
163224925,90
163224927,86
184132448,83
188499736,84
188989883,87
188989888,86
188991024,88
188991030,89
188991042,89
189048853,86
216189338,89
219205846,90
219205847,88
219205848,90
220185216,89
220185219,91
222296334,89
222430798,87
222476883,87
224933896,92
238465508,91
245392137,80
287202607,82
399133902,87
411441206,88
437957006,92
481473234,85
551467599,88
5078532,87
5078533,87
5078534,91
5078540,91
5078656,87
5078657,89
5078658,90
5078659,87
5078660,90
5078661,87
5078675,91
5078676,89
5078677,89
5236108,89
5236601,88
5236602,87
5236603,91
5236604,90
5236605,89
5236606,90
5236607,89
5236608,91
5236609,89
5236610,89
5236611,91
5236613,90
5236616,85
5236617,89
5236618,91
5236619,92
5304508,90
5304510,91
23739195,90
25809651,89
26100443,88
26100444,88
26100445,87
26100446,87
26100447,88
26100448,88
26100449,90
26100450,90
26100451,85
26100452,79
26100453,88
26100454,88
26100455,87
26100456,86
26100465,91
26100469,91
26100470,87
26100471,86
26100557,90
26100558,90
26100559,84
26100561,83
26100562,74
26100563,89
26100564,91
26100565,91
26100589,71
26100590,87
26100591,81
26100592,88
26100593,90
26100594,89
26100599,86
26100600,90
26100619,72
26100633,83
26100634,88
26117327,89
26117328,88
26182959,91
26206512,89
26206515,87
27829319,90
27829320,90
27829321,90
27829326,90
27829328,87
27829399,91
27829400,82
27829833,89
27829834,89
27829835,90
27831656,91
27847603,89
27847606,90
27847610,90
27847613,91
27847615,90
27847617,90
27847627,91
27847630,91
27847632,92
27847634,90
27847639,90
27847641,91
27847644,91
27847645,88
27847647,90
27847649,86
27847650,85
27847651,46
27847652,84
27847653,90
27847654,89
27847655,86
27847656,88
27847658,91
29114588,92
30079967,90
30079968,86
30079969,89
32429413,89
33511265,88
35301976,91
35302008,89
35302088,87
35717590,87
38098290,90
38098291,90
41360389,91
41360985,90
41985088,88
46828298,85
46828493,91
46849460,88
46849462,89
46849557,88
46849558,90
46849559,88
60397062,89
60397063,89
60397066,89
60397067,91
60397068,88
60397069,91
60397070,92
64108266,92
68201031,89
68201032,92
77276871,90
77276872,91
86560437,91
96150144,89
96150160,68
96153117,87
96155264,89
96155273,81
96155277,90
96155283,87
96157498,90
96157503,90
96157506,92
96157508,90
96157514,90
96157515,88
96157526,91
96157530,77
96210504,89
96210517,75
96213899,90
96216168,58
96216172,89
96216173,75
97385202,90
97385203,89
97385204,67
97385205,90
101551721,86
101552624,90
119135043,87
119135044,80
119135046,90
119173667,86
119173669,75
119173673,87
119173674,86
119173679,89
119173680,85
119173683,88
119173684,91
119173686,89
119173690,87
123800481,88
131412355,89
131412360,90
131412361,91
131412568,91
131412569,92
132046399,88
132046947,91
132046948,88
132046950,92
140665598,90
140665599,68
140665603,91
140834222,87
140834244,90
140956412,82
142596238,86
142596483,89
142596688,89
142597319,90
142597581,89
143018053,83
143018724,85
143019270,90
143391429,86
143391430,87
143391596,82
143393762,70
143393764,74
143395421,63
143395422,85
144720025,88
144720235,61
144720236,81
144721674,88
144730022,88
144730487,87
144731480,88
144731854,90
144731919,90
144731924,90
144732133,90
144732271,91
144732272,90
147668633,86
148651078,87
148651079,89
148651081,87
148651096,90
148651101,89
148651114,78
148651115,87
148651116,88
148651123,90
148651129,88
148651159,88
148651162,89
148651190,84
148651191,85
148651192,83
148651193,81
149849362,91
151700000,91
161292907,87
162896766,87
162896768,88
162896772,87
162896782,89
169821486,90
183599942,90
183608010,90
186289455,90
186289456,82
186289457,90
186289458,76
186289738,90
186289741,86
186289742,90
186289743,90
197169856,91
197898872,90
199613271,90
199613273,92
199742217,85
199742218,91
199742219,87
205691922,90
221622545,86
221622547,90
221622552,88
221622553,88
221622564,91
224851602,90
238915762,81
238915763,89
238915765,84
239375407,90
239375408,91
239375410,90
245473264,90
256905752,89
256905756,88
261074937,90
267040116,88
267040117,89
267040125,88
304441100,85
304443649,90
304444763,89
304871345,91
304880956,93
304880959,93
304889919,93
304890980,91
305084095,85
306177134,87
306184897,91
307214164,88
307216627,90
307216629,91
318420577,89
318420580,77
318426266,90
318430778,76
318432743,90
318432744,85
337375935,87
363257562,88
366656973,90
374490387,88
374490389,89
374490390,89
376131529,70
376131530,85
382202894,90
382203656,82
382203657,89
382208005,89
382208006,90
382208010,89
382208013,90
382208015,90
382211212,88
382211218,90
382211225,91
382211229,90
382211234,89
382211239,90
382211245,88
382211249,90
393568649,90
393568650,90
393568657,91
400766372,91
400766373,85
400766374,82
417386924,80
418251615,85
419130233,90
419130234,89
419130235,89
419130236,79
419130237,90
