id,value
189539198,96
164124899,37
189539199,96
189539200,96
164124900,33
220780006,0
164124901,31
164124902,37
220780007,0
220780543,0
220780544,0
164124903,37
164124904,39
294407231,15
164124905,31
164124906,37
164124907,40
164124908,37
156194367,28
164124909,28
164124910,37
164124911,37
156194371,34
164124912,25
393568648,0
156202482,37
164124913,36
156202486,26
164124914,62
156202489,62
164124915,43
164124916,31
136105332,81
164124917,37
164124918,23
136105334,78
136105337,77
136105339,62
136105340,79
164415784,95
136105342,78
136489073,0
184792507,96
136501922,0
136868633,63
136868634,62
136869669,67
186264720,87
137947165,0
143868878,74
186264721,81
189539201,15
186264722,83
186264723,44
220781387,0
186264724,76
186264725,72
220781498,0
186264726,35
222111044,0
222113543,0
222113544,0
186264727,55
222939230,0
222939231,0
186264728,85
186264729,41
186264730,92
187032250,1
187032252,12
187032254,63
187032255,65
187032258,33
187032260,33
187032261,0
187032263,73
187032264,42
187032267,48
187032269,61
187032272,62
187032277,68
187032279,42
187032284,57
187032288,42
187032292,54
187032294,66
187032297,75
187032301,53
187032304,53
187032306,37
187032308,63
187145003,80
187145004,77
187145005,76
187145008,70
187145011,82
187145017,83
187145021,35
187145022,53
188213428,95
188213432,95
188213433,42
188213434,27
188213435,93
188215670,95
188215672,77
188215673,96
188215675,72
188768356,78
188768357,87
188768358,81
189054356,90
189054359,68
189054365,95
189054366,66
189054367,63
189054369,96
189054371,96
189054374,96
189054379,96
189059739,44
189059741,96
189059746,94
189059753,79
189059755,96
189059756,96
189059757,96
189059759,71
189059760,95
189059761,68
189059762,96
189059763,95
189059765,96
189172891,93
189528533,96
189528534,96
189680220,95
189680221,95
190276394,78
190807425,55
190807428,52
190883168,70
190883170,66
190896575,96
191200245,58
191201962,66
191201963,51
191201964,49
191201965,61
191201966,66
191209778,17
191227960,25
191227961,29
191309973,21
191309974,23
191309975,20
191309976,19
192076453,90
192076454,96
192156192,18
192197715,90
192197719,96
192197727,96
192197733,96
192197736,96
192725889,93
193148638,10
193148639,9
193289738,15
193289764,22
193617601,74
194937184,91
195218563,72
195218564,75
195218565,55
195218566,49
195218567,80
195218568,77
195218569,53
195645386,93
195645387,90
195664018,51
195664019,92
195664020,86
195664021,45
195664022,71
195664023,74
195664024,86
195664025,72
195664026,90
195664027,65
195664028,78
195664029,45
195664030,47
195664031,88
195664032,66
195664033,54
195664035,62
195664037,46
195664038,86
195664039,47
195664040,86
195664041,91
195664042,72
195664043,51
195664044,85
195664045,79
195664046,93
195664047,54
195664048,81
195664049,91
195664050,51
195664051,69
195664052,55
195664053,83
195664054,55
195664055,52
196021382,94
196021383,63
197007995,14
294407232,20
197007996,15
197007997,13
294408328,43
294408329,38
294416956,7
294416957,15
156202491,74
294416958,8
294416959,22
393668853,0
298991749,18
299018394,13
299018395,14
299018396,12
393669080,0
302203342,19
302203343,27
393669081,0
302203344,22
302765088,36
394893464,31
302905701,8
304081668,20
164415785,96
304088730,14
304096099,15
304096100,13
304102899,20
304104692,21
304104693,21
304276394,20
304706526,18
304706527,19
143960950,0
143960953,27
143960960,0
143960962,0
189539202,0
143960964,6
143960968,1
189539203,0
143960985,0
189678047,0
143965543,0
143965544,0
222939232,0
222939870,0
222939871,0
222939872,0
222950397,0
198517911,61
222950398,0
222950399,0
222987218,0
156202533,65
222987219,0
222987376,0
222987377,0
223130961,0
223131268,0
223131441,0
156202534,67
223132535,0
398068909,55
223335032,0
156202535,86
223335033,0
223335063,0
305185083,18
223336720,0
223336812,0
223336813,0
305395302,25
223336927,0
305395304,31
223338443,0
305396276,33
164415786,95
164415788,95
164415789,95
189678052,0
164415790,96
164415791,91
164415792,88
143965545,0
164415793,80
143966472,13
143966473,16
199751146,58
164415794,94
143966474,15
156202536,69
398068910,96
156202537,76
143966475,40
156206557,47
156206563,47
398068911,94
156206564,90
398068912,92
398068913,96
223352404,0
398068914,95
398068915,96
156206568,56
156206571,40
305482793,19
156209627,29
156209628,18
156209630,79
190883171,16
156211438,63
156775165,96
199833236,55
156814029,54
164415795,96
156814031,36
166192418,79
166192419,52
156814034,57
157516675,33
143966476,17
157516678,34
157516682,37
157516683,33
398068916,91
157516685,41
398068917,96
398068918,96
157516690,96
398068919,92
398068920,95
398068921,96
398068922,94
398068923,95
398068924,96
398068925,95
223352849,0
223352850,0
223352851,0
223352852,0
223352853,0
223353000,0
305482794,18
223353001,0
223353068,0
223353069,0
223353070,0
223353084,0
223353085,0
223353159,0
305482795,13
223353160,0
223353161,0
190896328,91
223353165,0
223353191,0
223353374,0
199833239,22
166192420,96
199833240,50
191676429,36
143966477,10
191676430,36
191676431,36
191676432,0
157516693,42
192012501,44
143966478,46
192073535,29
143970380,45
157516694,55
192073536,36
398068926,94
157516698,44
157516701,33
192158006,32
192202909,95
194926822,37
195207809,30
305975479,34
195292740,27
195292741,32
305975480,35
195292742,27
223374809,0
195292743,24
306777646,28
307347015,35
307467672,3
307467673,2
307467674,22
166192421,48
201637153,92
167703897,96
167703898,88
307467675,25
309858514,31
143970381,46
309858540,31
311466852,30
311477425,28
398068927,93
312158544,15
312158547,65
312561936,0
143970382,45
312561937,0
398068928,96
312561938,2
157516702,32
195292744,22
157562186,27
157562188,94
195292745,23
157570480,41
195292746,44
157570481,52
195292747,22
157571777,20
196019746,33
196019747,30
157572707,35
157572708,36
223374810,0
157572709,29
157572710,27
157572711,31
157572712,29
157574076,32
223378374,0
157574080,29
223378375,0
157574083,29
223464829,0
167703899,95
223465237,0
223465238,0
203032206,68
223465240,0
223465424,0
223465761,0
223468288,0
398068929,96
223468289,0
223468290,0
223468784,0
398068930,92
223468785,0
398068931,94
223816012,0
203909847,95
203926037,67
312561940,0
203926038,68
203926039,67
312561941,4
203930675,11
312561942,0
203931106,17
312561943,3
203932645,63
312561945,2
203936757,14
312561946,0
143970383,53
203936759,19
203936761,12
198386292,0
203936762,43
205616653,96
205616654,61
157574675,30
205616655,34
198387223,23
198387224,24
205616656,34
198387225,23
208162589,21
157575199,35
157575698,60
167703900,92
157576588,64
398068932,95
167703901,95
157579536,55
157579537,18
398068933,34
157579538,30
398068934,95
167703902,64
167703903,96
223944270,0
167703904,95
167703905,78
167703906,96
169719538,41
312561947,11
169720054,46
223973281,0
224118676,0
169720056,32
224848885,1
312561948,12
312561951,0
143970386,53
312561952,0
312561954,3
312561955,0
312561956,1
312561957,0
312561958,0
312561960,0
143970389,52
143970391,45
198514248,0
143970400,64
143970401,63
143970402,59
143991295,0
208162590,35
143991296,0
143991297,0
157579539,24
208162592,6
208162595,10
157579543,61
208162596,7
208162598,20
157581168,16
208162599,10
208162600,7
208162602,9
208162604,21
398068935,75
208162605,13
208162606,59
208162607,8
208162609,6
208162610,36
208162611,28
208162612,15
398068936,96
208162613,19
208162614,57
398068937,70
398068938,95
398068939,94
208162617,96
208162621,96
224849035,0
208162623,96
224942689,0
169721991,89
225528129,0
208162624,95
225528132,0
208163510,11
209289253,29
198631353,1
199833196,13
312561961,2
312561965,4
312561966,0
312660649,19
313057873,16
143991298,0
313184201,27
313187397,2
313444929,21
313510829,24
313510834,12
313510840,21
313516387,0
143991299,0
143991975,0
143991976,0
157581787,31
398068940,96
157583332,30
157583333,31
169722364,0
157583334,36
157583335,21
398068941,95
157583337,22
398068942,94
157583338,32
169722365,0
157583339,29
225528136,0
157583340,35
157583606,28
157583608,88
157583976,23
157583977,25
225530145,0
225530146,0
157583979,35
225530147,0
209289256,36
209345878,19
199833237,6
209345881,23
209345884,18
209354132,64
199833238,6
313516388,8
199833241,21
209354141,91
199833243,17
313516389,0
200861000,96
313516390,19
200861002,47
200861108,53
143992858,71
200861109,96
200910861,0
200910862,0
143995300,53
200910864,0
143995303,62
143995308,59
398068943,85
169722366,0
398068944,34
398068945,77
169722367,0
169904785,96
398068946,94
398068949,86
398260770,43
398260771,94
398260773,55
170628141,77
170628142,59
157584318,35
225716880,0
157585490,52
157585493,27
225716881,0
157585496,16
209558361,95
157585500,12
157585502,32
157586802,14
313516391,0
157586803,24
157586804,33
313516392,0
143995311,65
157586805,23
157586806,27
143995313,58
157586807,29
143995318,51
157586808,29
200910865,82
157588763,31
203113121,96
157588765,36
398260775,59
157588766,28
157589063,34
157589065,34
170628143,66
157589427,44
398889895,94
157589657,35
399018904,36
157589658,35
399133873,64
157589659,44
170628144,63
157591870,30
225717019,0
226363778,0
226363779,0
226363780,0
226363781,0
226363782,0
226363783,0
210057016,96
226363858,0
226365072,0
157591877,36
313516393,0
157591880,32
157593417,31
157593418,29
313516394,0
157593419,34
313516395,0
157593420,37
313516396,0
313516397,0
143995322,60
157593421,31
157593422,36
157593423,33
157593424,37
157595288,14
203155675,22
203155677,13
157595289,15
203155678,3
203155679,8
203155680,15
203155681,14
157595290,15
157595291,27
157595292,23
157595293,23
399133874,53
157595615,31
157595730,14
157595911,28
157597247,23
157597248,21
171650963,77
172789129,34
226365075,0
172789135,47
172790998,9
226365840,0
210057017,96
313516398,0
313516399,0
313516400,0
313516401,0
143995323,46
203155682,8
143995325,49
149719363,88
203155683,7
399133875,67
203187479,17
149719368,94
149720136,82
203187480,28
399133876,51
149720142,77
157597840,17
399133877,54
149721007,92
399133878,70
173166975,36
399133879,52
399133880,57
173166976,33
399133881,48
173166977,27
399133882,44
173699794,0
399133883,43
399133884,63
226370386,0
399133886,54
399133887,56
226370412,0
399133888,55
210057018,89
313516402,0
210057019,96
210142129,67
313516403,19
210142130,96
211165852,60
313516404,0
212143022,67
313516405,6
149722151,81
212143028,66
313516406,0
212143032,66
313516407,0
203187481,44
157597841,11
203187482,39
203187483,32
203838129,0
157598369,13
203838130,0
157599651,25
157599653,27
157599656,13
203838131,0
210038711,29
226449484,0
210038712,44
210038713,41
215614421,0
215614566,0
399133889,52
226449486,0
215614567,80
226449814,0
215614568,73
226449823,0
215614569,65
399133890,51
215614570,0
215614571,95
215614572,48
173818636,96
215614573,10
215614574,20
313516408,0
215614575,21
216189333,0
149722152,80
216189334,0
149722155,83
212143037,69
149722156,80
149722157,79
149722159,80
212143044,68
157599657,28
149722160,81
213917988,90
226450010,0
214428284,84
226452711,0
214491497,39
226452713,0
214491498,35
226452768,0
214491499,41
226452769,0
214491501,76
399133891,49
214491502,42
173818637,88
313516409,0
173825585,40
173825586,44
313516410,0
216189336,0
313516411,0
216189340,0
149722161,72
173937536,96
157599660,27
173937537,96
226452772,0
174107364,96
157599662,14
174107372,91
157685614,37
226452983,0
157685615,31
399133892,65
157685616,30
157685619,29
157685621,50
399133893,47
399133895,51
157685622,26
215311202,64
399133896,49
157685623,26
399133898,63
157685624,27
399133899,56
399133900,52
216189342,0
399133901,47
399133903,54
399133904,61
313516415,8
400036568,11
216189345,0
400036569,11
216189346,0
151996197,80
174107373,96
216189348,0
216189351,21
152094931,96
216189352,21
226453235,0
174107382,65
216189354,0
157686608,15
216189355,0
157686609,71
216189357,25
157686610,51
215320902,15
216189358,1
157686611,36
216189362,0
400039201,21
215320903,10
216516254,62
216516255,88
216518657,0
216518658,0
216518659,0
216518660,0
216518661,0
216518662,0
216520540,0
216520542,0
216520543,0
216520545,0
216520546,0
216520548,0
216601296,0
216601297,0
216823472,58
216823479,84
217024570,0
217024571,0
217568895,11
217568898,41
217568899,72
217573167,49
217578599,36
217578600,34
217578601,37
217578602,35
217578603,36
217578605,15
218839991,0
218839992,0
219112332,0
219112333,0
219205845,9
219650324,0
219650325,0
219650326,0
219650327,0
219968446,22
219968447,29
219968449,28
219968454,39
313516416,0
219968455,47
314062339,39
219968456,21
219968457,16
152094932,90
219968458,9
219968459,12
174107385,91
219968460,29
219968461,25
226510984,0
174107386,93
400039202,17
226864549,0
226864550,0
400039204,21
226864551,0
400039206,17
226864552,1
226864553,0
226864647,0
215320904,6
226920261,0
227617562,0
227617563,0
227617564,0
227972152,0
228070396,0
215320908,11
228070397,0
228070400,0
157757190,46
152094933,93
157757191,49
157757197,50
157757198,53
152094934,95
152094935,95
152094936,96
152094937,96
314062340,50
314062341,76
314062342,12
314062343,46
219968463,69
314062344,44
314062345,40
314062346,41
314062348,58
314062349,46
219968464,91
174376622,74
403602693,3
174376623,96
403602694,37
174376625,95
174376627,95
228071431,0
174376628,95
403602996,83
228071432,0
228071433,0
215320909,12
228071434,0
228071435,0
228071436,0
228073043,0
228073044,0
228336722,0
228339012,0
228354829,0
215343947,21
228354831,0
215343948,17
228730317,0
215343949,20
228731422,0
215343950,54
215343951,17
157757201,28
215343952,18
215343953,19
215343955,28
152094938,95
215343956,37
157757206,51
215343957,39
157757208,50
157760022,7
152094939,95
215343958,15
215343959,10
314062350,47
215343960,17
314062351,54
314062352,53
215343961,14
314062353,62
215343962,15
219968465,41
215343963,23
314262238,17
174376632,96
315142191,30
315142197,28
315142199,36
315142204,39
174376633,96
315229425,18
315229428,19
315229431,22
174661752,49
403602997,47
403603000,41
228733556,0
403603270,59
157760032,16
228733558,0
228779558,0
228779563,0
228782966,0
229039227,0
229039228,0
403603271,77
152094940,61
403603272,64
403603273,65
406003405,0
154738643,0
406003406,7
215343964,21
406003407,13
156720808,0
156720810,0
219968466,36
156720814,0
156720816,0
156720818,0
315554082,22
156720819,0
156720820,0
156720821,0
219968467,83
316370559,11
156720824,0
174665167,39
156720826,0
316370560,11
219968468,41
229039229,0
219968469,11
157760036,49
219968470,84
229039230,0
406003410,0
157760041,13
229039331,0
229039332,0
157760048,21
157761974,32
215343965,52
157761975,32
215343966,17
215343967,15
157761976,31
215343968,51
157761977,29
215343969,53
157761978,30
157761979,36
156720827,0
157761980,31
157765250,21
157765251,22
316529501,35
317565733,20
174665168,50
318054429,34
318054448,26
318205448,0
318205449,0
318205450,14
174703502,42
219968471,12
174703503,42
174703510,96
219968472,76
174703511,96
174703512,82
229039452,0
219968473,40
219968474,63
406493186,0
219968475,87
219968476,21
219968477,23
219968478,76
406624825,75
219968479,69
219968480,34
219968481,41
219968482,73
219968483,60
219968484,50
219968485,87
215343970,24
219968486,89
219968487,86
219968488,43
219968490,51
219968491,39
219968492,66
156720828,0
157765252,26
406750209,0
156808550,0
157765253,21
406750210,0
156808555,0
157765254,30
156808556,0
318205451,18
158647891,89
318205452,0
159307350,21
318205453,0
318205454,13
318205455,1
229039453,0
318205456,0
318715746,17
229039536,0
318715747,16
175444357,94
175444387,96
215343971,31
175444388,96
175444403,91
215343972,33
219968493,23
215343973,20
175444411,96
215343974,28
219968494,40
219968495,32
406750211,0
157765257,32
157765258,30
157765259,24
161112870,93
157765260,23
157765261,32
157765262,32
161115643,0
229039537,1
157765263,17
157766581,27
161115644,69
157766582,26
161115645,43
318715748,20
318715750,6
318715751,12
215343975,51
318715752,16
318715753,28
215343976,9
318715754,31
215343977,28
175444418,96
215343978,23
318715755,24
215343979,49
318808949,34
215343980,53
318808950,12
318808952,14
219968496,23
319620061,11
320001800,29
320001801,22
219968497,68
320006328,16
219968498,31
320006329,8
219968499,70
320006330,13
219968500,88
320034097,32
219968501,85
406750213,0
219968502,23
219968503,42
229039538,0
157766583,31
157766584,29
157766585,24
229074847,0
157766586,31
229075500,0
229075557,0
157771285,36
229076577,0
157771287,34
161115646,11
229095143,0
229095144,0
157771288,26
215343981,26
157771293,22
157771294,20
157771298,39
157771300,26
175444424,96
215343983,22
157771301,24
157771304,25
157771308,31
320034099,20
157771311,36
157771313,36
157771316,22
406750214,0
158889203,41
406761910,23
406761912,25
406853277,19
160094650,85
407011612,95
219968504,37
407011613,95
407011614,85
229095145,0
407672516,62
407672519,51
408331542,13
229095146,0
161115647,59
408331545,15
408331546,26
411268902,37
161115649,52
161115650,0
411268905,74
215343984,18
320034102,30
320034103,13
215494122,93
175444427,96
320034116,23
320034117,20
160094652,96
320434127,34
215494123,39
219968505,82
215494124,52
219968506,26
215494125,88
219968508,82
215494126,96
219968509,24
229095605,0
215494127,92
219968510,54
215494128,79
215494129,96
161115651,72
215494130,96
215494131,30
215494132,37
411268906,69
215494133,87
161115652,47
215494134,90
161115653,52
215494135,45
161115654,62
175815628,0
411268907,60
160094690,94
161115655,40
411415448,0
161115656,0
321842506,24
321842507,29
321842508,29
161115657,60
219968511,14
322683662,6
161115658,0
322683663,6
322683664,7
161121116,35
322683665,7
229226302,0
161121117,51
161121118,78
215494136,25
161121119,79
175815631,7
215494137,55
161124558,26
160094695,96
215494138,57
215494139,31
175815633,28
215494140,79
411415449,0
219968512,73
322683666,11
411415450,0
220056823,0
411441189,0
411441208,40
220185209,0
229226303,0
411441213,0
411441216,0
161124841,62
411574004,43
160094721,71
411574005,56
161124842,63
160094732,96
161039182,15
175815636,7
161157252,77
161039183,13
161302827,0
161302828,0
161302829,0
215494141,87
323703368,8
215494142,32
161302830,0
323703375,38
323703379,36
215494144,96
323703380,31
323703381,37
215494145,88
161521245,23
323703382,18
229337973,0
161521247,13
220185210,0
161521250,10
161595889,26
161597308,34
411574006,57
161597309,24
161431473,17
411574007,73
161440418,43
411574008,66
220185220,0
220185221,0
175815640,0
323703384,36
220185222,0
175815648,90
323703385,24
175815652,93
326228400,24
326228401,20
175815654,0
229339288,0
215494146,84
231023776,0
232584623,0
161440420,25
232841312,0
232842303,0
235008556,1
411574009,52
235218080,0
235218082,0
235218084,0
411574010,72
161598445,79
326915756,33
161598446,78
327135301,26
327135302,22
327135307,26
220185231,0
161598447,80
161440421,34
161598448,77
161598449,79
161440422,23
161598450,81
161440423,36
161446230,24
161598451,78
161446231,25
161598452,81
161446233,28
161446234,24
161598453,82
161446235,23
235219178,0
215494147,36
236752290,0
236766213,0
236766214,0
215494148,33
236766215,0
175815657,93
175848414,67
411574012,59
330161630,26
411574013,73
330161631,29
330161635,29
411574014,66
424879817,49
220185233,23
424879818,54
161446237,24
161446239,23
435059129,0
220185234,0
161446240,9
435059130,0
220185450,0
161446244,23
435123721,0
161602648,29
435123722,0
161602651,33
161598454,78
161697306,80
161697310,95
161697314,79
215494149,89
161697437,48
161598455,78
161598783,22
161713142,29
161627697,25
161713143,34
215494150,29
215494151,85
161627700,41
161629257,54
236771757,0
161629258,41
161629259,51
161629260,45
175915017,59
161629584,28
330161637,31
236801227,1
175915019,61
161629854,37
236973012,0
330161638,29
236973015,0
161632583,35
220185451,0
161634745,63
161634747,24
435289306,18
161634748,60
161636399,32
161713145,45
220542717,58
161636400,43
161713147,41
161636401,38
161636402,32
215494152,23
330161639,29
161636440,29
161636441,22
215494153,84
161636442,22
330161640,23
215494154,31
330161641,27
215494155,88
330161642,31
331375198,23
215494156,35
331375199,31
331375202,24
236976117,0
332742913,46
332742916,32
332742920,35
332742921,32
332742922,33
236977922,0
332742923,34
332742924,42
239329178,0
332742925,30
175915022,31
435289307,19
175915025,49
175915027,34
437411665,31
437564448,0
175915029,44
220542718,65
437565460,5
437565461,0
175915030,46
161713148,27
175915031,48
161713153,32
161636443,37
175915032,53
161715797,85
175915033,56
161717518,52
161717519,52
161636444,30
215494157,90
161717520,49
161636445,28
241577555,0
161636446,25
332905008,25
161637498,66
242593680,1
437565462,0
161637503,69
161637504,62
437565463,0
161639791,20
437574513,0
161640953,10
437574514,0
161640954,16
437574515,0
161640955,22
161640956,18
220543694,0
161816356,25
161816359,30
161781197,84
161816360,31
161816363,32
161823661,33
161823662,32
161816365,34
161823663,16
161823664,41
220882055,35
175929929,83
176438015,52
215494158,96
332905730,27
220882056,37
220882058,34
215494159,35
242593688,0
215494160,93
215496832,45
438328271,0
215496833,45
161823665,21
215496834,43
438328272,0
161823666,12
438328274,0
161823667,37
161823668,13
438328279,0
161823669,12
438537987,36
161823670,23
161823671,14
438537988,41
161816371,28
438537989,0
438537990,0
439667160,0
176768686,96
439848698,0
332905731,30
440093275,0
335292583,81
176768695,95
440246598,0
440331477,0
220882059,60
440674639,0
440674644,8
220882060,96
220882061,60
243198186,0
220882062,34
220882063,35
244016625,0
244016628,0
245162334,0
215496835,47
245162335,0
161823672,15
245166240,0
215496836,48
161823673,21
215496837,37
161823674,18
215496838,38
161823675,30
215496839,39
161823676,14
161816373,47
161823677,32
215496840,44
161823678,27
161823679,13
161823680,12
161823681,31
161823682,32
161823683,64
161823687,75
161832179,50
161832181,29
161881787,68
161881799,67
161881801,58
161881802,95
161881803,60
161881805,59
161881806,93
161881807,74
161881808,92
162002815,65
162003048,95
162003049,96
162003050,89
162003051,78
162036578,11
162036581,11
162236000,40
162247304,36
162247309,32
162247312,39
162247316,31
162247319,36
162247327,34
162247329,35
162247331,41
162247332,33
162247333,34
162247334,42
163448490,78
164863456,13
165828410,66
165903573,20
165903574,19
165903576,18
165903578,13
165903581,18
165903586,17
166612591,33
166612592,64
166612593,71
166612597,81
166612598,79
166612599,49
166612600,36
166612601,33
166612602,40
166612603,57
166612605,40
166612606,83
167877043,92
167979970,36
167979978,38
167979979,38
167979984,35
168258862,21
168259585,38
168633536,76
168633538,69
168633547,56
168633548,63
168633556,63
169235088,65
169235089,34
169235090,50
169235091,62
169461020,37
169657348,26
169999933,41
169999934,11
171036382,36
171185977,32
171607175,23
172267401,84
172267402,69
172267406,82
172510853,87
172967269,73
172993145,31
172994045,33
173597687,35
174659397,59
174659398,65
174659399,76
174659400,71
174659401,35
174796141,36
174796455,65
174962288,63
174962289,85
174962815,67
175313556,27
175313557,20
175313558,33
175313560,77
175313562,91
175313563,24
175422285,18
175422288,20
175425172,37
176771748,36
176771750,46
176771751,31
176836346,31
177228567,33
177562773,87
177562775,73
177562779,64
177562780,69
177562781,89
177562784,90
178597168,46
179336007,69
179336012,60
179336014,65
179336016,68
180530484,32
181722247,36
181722248,34
183965363,50
186771079,32
186799257,23
186799259,22
186799260,21
186799261,23
186806267,76
186806268,87
186806269,80
186806270,46
186806271,78
186806272,55
186806273,78
186806274,84
186806275,65
186806276,67
186806605,63
186806608,66
186806609,59
186806610,57
187147714,36
187147717,46
188213429,91
188213436,44
188322277,96
188439355,65
188439357,16
188603000,72
188604121,91
189030736,21
336052616,35
336052617,35
336052618,26
336079729,21
339558249,67
339558250,55
339797979,6
176768696,94
340559565,43
340559567,41
340569174,21
440734816,0
343395032,19
343395033,22
343395034,28
442114198,0
344456708,19
442569797,0
345839394,11
348886763,29
443098861,0
349289015,15
443174099,0
443174100,0
221311047,73
443660165,0
245280742,0
221324220,26
450219184,0
452155074,0
245596859,0
221454400,96
215496841,51
215496842,47
161816374,25
215496843,47
215496844,38
215496845,40
177658131,96
161816375,45
215496846,37
161816376,40
352375361,22
177658132,96
215496847,51
177658133,96
352375362,22
161816377,31
215496848,49
189030744,19
215496849,40
215496850,36
189045148,26
215496851,41
189045150,24
215496852,43
245656508,0
189322317,70
215496853,45
190803758,19
191152445,33
453934329,0
245657076,0
245657779,0
221459084,96
245790667,0
245793426,0
352375363,22
245793703,0
352689062,32
353055622,36
177658135,96
245793740,0
353055623,36
245794445,1
353433160,12
245794449,0
161816378,19
215504418,46
161816379,41
191152446,32
161816380,18
191923759,11
453934330,0
161816382,31
191923760,17
161816385,29
191923761,19
453934331,0
215504420,39
353476127,96
215504421,84
177662969,95
215504422,27
177662970,81
215504423,32
177662971,94
177662972,94
221459085,95
221573180,96
245795106,0
221573182,96
245827046,0
245827047,0
221573185,96
221573190,96
246423271,0
161816386,18
161816387,32
161816388,20
453934332,0
191923762,22
455131148,14
191923763,14
467718916,0
191923764,9
467718919,0
191923765,9
467718923,0
474997404,26
193059845,64
193141894,50
193141895,32
193141896,26
193141897,33
193141898,44
193141899,33
193141900,15
193141901,21
193141902,16
193141903,18
194092286,32
194092287,77
194092289,32
194092290,33
194092291,72
195231314,27
195604778,18
196635631,31
196635632,25
196635633,26
196635634,60
196635635,32
196638399,63
196799869,60
196799871,53
196959619,55
196960840,27
196960841,27
196961966,24
196961967,27
196961968,26
196961969,26
196961970,24
196961971,24
196963183,29
196963184,28
161816389,45
196964763,26
196964764,16
161816390,33
353666315,10
161816391,22
161816392,36
353797731,86
161816393,41
177662973,80
354347801,45
161849152,29
161849153,61
215504424,87
161849154,60
161849155,40
161849156,0
161849157,0
215504425,49
221573192,96
161849158,0
246423272,0
161849160,0
161849167,51
161849168,49
161849175,0
246423336,0
161849177,39
246553752,1
474997406,24
246554618,0
196964766,22
246554622,0
246555573,1
474997411,43
474997416,0
177666518,97
474997419,0
354347802,45
482411420,2
354347803,46
354777981,12
215504426,45
482411421,12
181217147,30
221573193,93
181217150,38
181217151,33
221573194,96
161849178,0
221589171,96
196965022,28
196965027,25
196965029,30
196965032,28
222133259,0
196967083,25
196967325,25
222133261,0
246583241,0
196967329,28
196967650,41
482411422,70
196968251,27
483334110,0
483334111,0
196968677,40
196968678,46
492337882,0
196969026,50
196969503,31
196969504,31
492337883,0
492339157,0
197432525,22
197881348,34
356309969,19
361109945,15
197941858,62
198379205,14
215504427,40
362588084,80
181217152,40
362588085,85
181217153,35
181217154,31
181217155,32
362588086,78
362588087,73
362588088,90
161849716,5
362588089,73
362588090,76
362588091,75
362588092,96
362588093,83
362588094,96
161849717,5
362588095,83
362588097,90
161849718,1
362588099,94
362588106,85
362588113,96
161849719,0
362588115,74
246583242,0
222133270,0
247085694,0
492339158,0
198639635,35
248085764,0
248918006,0
492339159,0
249143130,0
249143131,0
215504428,66
249143132,0
249143133,0
249143140,0
181217156,37
249216886,0
249354143,1
250442340,11
250475984,0
161849721,0
250845690,0
250845691,0
362588118,84
161849722,0
362588121,90
161849723,1
362588127,75
161849725,2
362588128,87
161858679,27
362588131,94
161858681,23
161858684,35
161858685,26
161858690,28
492731573,7
161858692,34
198639637,96
492731574,21
161858693,30
492731575,17
199205133,29
492731577,26
199205136,42
222133277,0
181217157,32
181217158,37
215504429,89
181309437,93
181312275,96
181313595,51
181314575,29
250845692,0
183214667,89
183887045,54
362593646,39
250845693,0
250845694,0
250845695,0
362593648,67
362593649,37
161859294,25
362593650,64
362593651,65
362593652,65
362593653,66
362593654,36
362593655,68
161859295,21
362593656,64
362596013,11
161859296,22
364951950,25
199205140,12
161865370,0
364951951,32
364951952,35
161866115,35
493900250,0
161866124,25
493900251,0
161868155,0
494198804,0
161868840,0
494198805,0
222133278,0
215504430,47
215614602,41
215614603,49
250846965,0
250846967,0
250851797,0
250851798,0
183898685,96
250851799,0
250852002,0
250852227,0
364951953,35
184132374,96
250852345,0
250858019,0
250858772,0
250858773,0
250859885,0
496253914,20
250925537,0
250925731,0
496501775,90
250925732,0
250925733,0
250925734,0
250925735,0
496502641,86
250926890,0
496502642,94
250926891,0
250927026,0
250927187,0
250927613,0
161868841,0
215614604,40
161868842,0
161880649,1
161880650,1
161909942,59
215614605,41
161909949,15
161909952,20
215652722,30
222133279,0
199205143,29
222296328,0
199778210,15
199778212,23
364956876,21
199833244,70
200288395,32
200535837,46
200535838,21
184132375,96
200535839,36
364974162,34
200535840,26
200535841,22
200535842,22
496502643,91
496502644,92
200695110,46
250927614,0
200830937,65
497258593,89
201380353,42
201657436,49
201817038,52
161955591,48
215652723,96
161955598,0
215652724,56
162002618,45
222296330,0
222296331,0
184132393,96
222296332,0
222297099,0
222299420,0
364974163,29
222299421,0
365051625,27
365051626,31
365051627,25
365051628,34
365051629,27
365054451,32
365054452,27
366923870,15
366923871,27
366923872,33
366923873,23
366923874,32
366923875,30
366923876,33
366923877,21
366923878,33
366923879,28
366923881,48
366923882,20
366923883,32
366923884,26
366923885,47
367010247,35
367089409,26
367142230,10
367142234,8
367340238,26
367347500,29
367347501,29
368183302,79
368183304,80
369126641,35
369280171,96
370175821,52
370175822,65
370175823,66
372444417,46
372535121,30
372602112,67
372602113,72
372753851,28
372753852,23
372753853,25
372753854,27
372778866,69
372778867,14
372778868,69
372778869,12
372778871,28
372778875,9
372778876,32
372814548,21
372814549,26
372943890,22
372943892,24
372943893,22
372943897,28
372943898,16
372943899,25
372945158,43
373879581,30
373911206,25
373911208,32
373911209,55
373911211,17
373911212,39
373911213,18
373911214,18
373911215,24
373911216,36
